distribution_id,dtau_type,S_star_id,S,Sigma_id,distribution,tau,sigma_id,d,departure_id,stat_id,quantiles_id,zeta1_id,quantile_id,alpha,epsilon,norm,power
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,2.7,Euclidean,0.4106
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,2.7,Supremum,0.9634
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,2.7,Supremum,0.938
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,2.7,Supremum,0.9132
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,2.8,Euclidean,0.697
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,2.8,Euclidean,0.582
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,2.8,Euclidean,0.454
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,2.8,Supremum,0.9746
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,2.8,Supremum,0.9596
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,2.8,Supremum,0.936
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,2.9,Euclidean,0.7394
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,2.9,Euclidean,0.6258
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,2.9,Euclidean,0.5002
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,2.9,Supremum,0.983
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,2.9,Supremum,0.9722
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,2.9,Supremum,0.9582
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3,Euclidean,0.7742
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3,Euclidean,0.6654
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3,Euclidean,0.5512
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3,Supremum,0.9894
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3,Supremum,0.9814
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3,Supremum,0.9716
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.1,Euclidean,0.8066
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.1,Euclidean,0.7086
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.1,Euclidean,0.5978
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.1,Supremum,0.9932
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.1,Supremum,0.9886
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.1,Supremum,0.9812
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.2,Euclidean,0.8398
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.2,Euclidean,0.7502
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.2,Euclidean,0.6424
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.2,Supremum,0.9956
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.2,Supremum,0.9928
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.2,Supremum,0.9886
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.3,Euclidean,0.868
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.3,Euclidean,0.7866
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.3,Euclidean,0.6868
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.3,Supremum,0.9978
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.3,Supremum,0.9952
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.3,Supremum,0.9928
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.4,Euclidean,0.896
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.4,Euclidean,0.8222
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.4,Euclidean,0.7282
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.4,Supremum,0.999
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.4,Supremum,0.9974
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.4,Supremum,0.9952
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.5,Euclidean,0.9162
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.5,Euclidean,0.8522
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.5,Euclidean,0.7704
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.5,Supremum,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.5,Supremum,0.9988
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.5,Supremum,0.9974
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.6,Euclidean,0.9342
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.6,Euclidean,0.882
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.6,Euclidean,0.8072
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.6,Supremum,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.6,Supremum,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.6,Supremum,0.9988
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.7,Euclidean,0.9502
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.7,Euclidean,0.9072
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.7,Euclidean,0.8416
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.7,Supremum,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.7,Supremum,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.7,Supremum,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.8,Euclidean,0.9642
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.8,Euclidean,0.9286
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.8,Euclidean,0.8712
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.8,Supremum,0.9998
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.8,Supremum,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.8,Supremum,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.9,Euclidean,0.9732
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.9,Euclidean,0.945
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.9,Euclidean,0.9
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,3.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,3.9,Supremum,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,3.9,Supremum,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4,Euclidean,0.9808
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4,Euclidean,0.9584
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4,Euclidean,0.9236
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4,Supremum,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.1,Euclidean,0.986
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.1,Euclidean,0.9704
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.1,Euclidean,0.9412
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.2,Euclidean,0.9894
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.2,Euclidean,0.9786
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.2,Euclidean,0.9558
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.3,Euclidean,0.9914
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.3,Euclidean,0.9842
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.3,Euclidean,0.9696
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.4,Euclidean,0.9942
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.4,Euclidean,0.989
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.4,Euclidean,0.977
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.5,Euclidean,0.9966
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.5,Euclidean,0.9906
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.5,Euclidean,0.9832
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.6,Euclidean,0.9976
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.6,Euclidean,0.9936
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.6,Euclidean,0.989
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.7,Euclidean,0.9982
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.7,Euclidean,0.9962
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.7,Euclidean,0.9908
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.8,Euclidean,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.8,Euclidean,0.9976
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.8,Euclidean,0.9936
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.9,Euclidean,0.9998
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.9,Euclidean,0.9984
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.9,Euclidean,0.9958
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,4.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,4.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,4.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5,Euclidean,0.9994
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5,Euclidean,0.9976
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.1,Euclidean,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.1,Euclidean,0.9986
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.2,Euclidean,0.9992
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.3,Euclidean,0.9996
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.4,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.4,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.4,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.8,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.8,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.8,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.9,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.9,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.9,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,5.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,5.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,5.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.4,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.4,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.4,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.4,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.5,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.5,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.6,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.6,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.8,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.8,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.8,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.8,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.9,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.9,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.9,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,6.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,6.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,6.9,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7.1,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7.1,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7.2,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7.2,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7.3,Euclidean,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,2,0.05,7.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,3,0.025,7.3,Supremum,1
2,single,4,Sh,2,t4,0.3,2,15,1,2,4,2,1,0.1,7.4,Euclidean,1
